datetime,load_mw,solar_gen_mw,bess_charge_mw,bess_discharge_mw,gas_gen_mw,soc_mwh,curtailed_mw,unserved_mw,net_load_mw
2024-01-01 00:00:00,56.00000000000001,0.0,0.0,56.00000000000001,0.0,140.6336929235362,0.0,0.0,56.00000000000001
2024-01-01 01:00:00,56.00000000000001,0.0,0.0,56.00000000000001,0.0,81.0977332038655,0.0,0.0,56.00000000000001
2024-01-01 02:00:00,56.00000000000001,0.0,0.0,1.030007456119816,50.0,80.0,0.0,4.969992543880188,56.00000000000001
2024-01-01 03:00:00,56.00000000000001,0.0,0.0,0.0,50.0,80.0,0.0,6.000000000000007,56.00000000000001
2024-01-01 04:00:00,56.00000000000001,0.0,0.0,0.0,50.0,80.0,0.0,6.000000000000007,56.00000000000001
2024-01-01 05:00:00,56.00000000000001,0.0,0.0,0.0,50.0,80.0,0.0,6.000000000000007,56.00000000000001
2024-01-01 06:00:00,56.00000000000001,0.0,0.0,0.0,50.0,80.0,0.0,6.000000000000007,56.00000000000001
2024-01-01 07:00:00,56.00000000000001,0.0,0.0,0.0,50.0,80.0,0.0,6.000000000000007,56.00000000000001
2024-01-01 08:00:00,56.00000000000001,0.0,0.0,0.0,50.0,80.0,0.0,6.000000000000007,56.00000000000001
2024-01-01 09:00:00,56.00000000000001,0.78375,0.0,0.0,50.0,80.0,0.0,5.216250000000009,55.21625000000001
2024-01-01 10:00:00,56.00000000000001,5.73045,0.0,0.0,50.0,80.0,0.0,0.2695500000000095,50.26955000000001
2024-01-01 11:00:00,56.00000000000001,5.0568,0.0,0.0,50.0,80.0,0.0,0.9432000000000045,50.943200000000004
2024-01-01 12:00:00,56.00000000000001,3.96825,0.0,0.0,50.0,80.0,0.0,2.0317500000000095,52.03175000000001
2024-01-01 13:00:00,56.00000000000001,7.48455,0.0,0.0,48.51545000000001,80.0,0.0,0.0,48.51545000000001
2024-01-01 14:00:00,56.00000000000001,10.903500000000001,0.0,0.0,45.096500000000006,80.0,0.0,0.0,45.096500000000006
2024-01-01 15:00:00,56.00000000000001,2.12145,0.0,0.0,50.0,80.0,0.0,3.878550000000004,53.878550000000004
2024-01-01 16:00:00,56.00000000000001,5.9448,0.0,0.0,50.0,80.0,0.0,0.055200000000006355,50.055200000000006
2024-01-01 17:00:00,56.00000000000001,0.0,0.0,0.0,50.0,80.0,0.0,6.000000000000007,56.00000000000001
2024-01-01 18:00:00,56.00000000000001,0.0,0.0,0.0,50.0,80.0,0.0,6.000000000000007,56.00000000000001
2024-01-01 19:00:00,56.00000000000001,0.0,0.0,0.0,50.0,80.0,0.0,6.000000000000007,56.00000000000001
2024-01-01 20:00:00,56.00000000000001,0.0,0.0,0.0,50.0,80.0,0.0,6.000000000000007,56.00000000000001
2024-01-01 21:00:00,56.00000000000001,0.0,0.0,0.0,50.0,80.0,0.0,6.000000000000007,56.00000000000001
2024-01-01 22:00:00,56.00000000000001,0.0,0.0,0.0,50.0,80.0,0.0,6.000000000000007,56.00000000000001
2024-01-01 23:00:00,56.00000000000001,0.0,0.0,0.0,50.0,80.0,0.0,6.000000000000007,56.00000000000001
2024-01-02 00:00:00,56.00000000000001,0.0,0.0,0.0,50.0,80.0,0.0,6.000000000000007,56.00000000000001
2024-01-02 01:00:00,56.00000000000001,0.0,0.0,0.0,50.0,80.0,0.0,6.000000000000007,56.00000000000001
2024-01-02 02:00:00,56.00000000000001,0.0,0.0,0.0,50.0,80.0,0.0,6.000000000000007,56.00000000000001
2024-01-02 03:00:00,56.00000000000001,0.0,0.0,0.0,50.0,80.0,0.0,6.000000000000007,56.00000000000001
2024-01-02 04:00:00,56.00000000000001,0.0,0.0,0.0,50.0,80.0,0.0,6.000000000000007,56.00000000000001
2024-01-02 05:00:00,56.00000000000001,0.0,0.0,0.0,50.0,80.0,0.0,6.000000000000007,56.00000000000001
2024-01-02 06:00:00,56.00000000000001,0.0,0.0,0.0,50.0,80.0,0.0,6.000000000000007,56.00000000000001
2024-01-02 07:00:00,56.00000000000001,0.0,0.0,0.0,50.0,80.0,0.0,6.000000000000007,56.00000000000001
2024-01-02 08:00:00,56.00000000000001,0.45405,0.0,0.0,50.0,80.0,0.0,5.545950000000005,55.545950000000005
2024-01-02 09:00:00,56.00000000000001,6.61785,0.0,0.0,49.38215000000001,80.0,0.0,0.0,49.38215000000001
2024-01-02 10:00:00,56.00000000000001,0.36255,0.0,0.0,50.0,80.0,0.0,5.637450000000008,55.63745000000001
2024-01-02 11:00:00,56.00000000000001,1.2564,0.0,0.0,50.0,80.0,0.0,4.743600000000008,54.74360000000001
2024-01-02 12:00:00,56.00000000000001,7.313700000000001,0.0,0.0,48.6863,80.0,0.0,0.0,48.6863
2024-01-02 13:00:00,56.00000000000001,16.34955,0.0,0.0,39.650450000000006,80.0,0.0,0.0,39.650450000000006
2024-01-02 14:00:00,56.00000000000001,2.60505,0.0,0.0,50.0,80.0,0.0,3.3949500000000086,53.39495000000001
2024-01-02 15:00:00,56.00000000000001,3.1491,0.0,0.0,50.0,80.0,0.0,2.85090000000001,52.85090000000001
2024-01-02 16:00:00,56.00000000000001,3.30615,0.0,0.0,50.0,80.0,0.0,2.6938500000000047,52.693850000000005
2024-01-02 17:00:00,56.00000000000001,0.0,0.0,0.0,50.0,80.0,0.0,6.000000000000007,56.00000000000001
2024-01-02 18:00:00,56.00000000000001,0.0,0.0,0.0,50.0,80.0,0.0,6.000000000000007,56.00000000000001
2024-01-02 19:00:00,56.00000000000001,0.0,0.0,0.0,50.0,80.0,0.0,6.000000000000007,56.00000000000001
2024-01-02 20:00:00,56.00000000000001,0.0,0.0,0.0,50.0,80.0,0.0,6.000000000000007,56.00000000000001
2024-01-02 21:00:00,56.00000000000001,0.0,0.0,0.0,50.0,80.0,0.0,6.000000000000007,56.00000000000001
2024-01-02 22:00:00,56.00000000000001,0.0,0.0,0.0,50.0,80.0,0.0,6.000000000000007,56.00000000000001
2024-01-02 23:00:00,56.00000000000001,0.0,0.0,0.0,50.0,80.0,0.0,6.000000000000007,56.00000000000001
2024-01-03 00:00:00,56.00000000000001,0.0,0.0,0.0,50.0,80.0,0.0,6.000000000000007,56.00000000000001
2024-01-03 01:00:00,56.00000000000001,0.0,0.0,0.0,50.0,80.0,0.0,6.000000000000007,56.00000000000001
2024-01-03 02:00:00,56.00000000000001,0.0,0.0,0.0,50.0,80.0,0.0,6.000000000000007,56.00000000000001
2024-01-03 03:00:00,56.00000000000001,0.0,0.0,0.0,50.0,80.0,0.0,6.000000000000007,56.00000000000001
2024-01-03 04:00:00,56.00000000000001,0.0,0.0,0.0,50.0,80.0,0.0,6.000000000000007,56.00000000000001
2024-01-03 05:00:00,56.00000000000001,0.0,0.0,0.0,50.0,80.0,0.0,6.000000000000007,56.00000000000001
2024-01-03 06:00:00,56.00000000000001,0.0,0.0,0.0,50.0,80.0,0.0,6.000000000000007,56.00000000000001
2024-01-03 07:00:00,56.00000000000001,0.0,0.0,0.0,50.0,80.0,0.0,6.000000000000007,56.00000000000001
2024-01-03 08:00:00,56.00000000000001,1.7619,0.0,0.0,50.0,80.0,0.0,4.23810000000001,54.23810000000001
2024-01-03 09:00:00,56.00000000000001,5.493,0.0,0.0,50.0,80.0,0.0,0.507000000000005,50.507000000000005
2024-01-03 10:00:00,56.00000000000001,13.5357,0.0,0.0,42.46430000000001,80.0,0.0,0.0,42.46430000000001
2024-01-03 11:00:00,56.00000000000001,30.403199999999984,0.0,0.0,25.596800000000023,80.0,0.0,0.0,25.596800000000023
2024-01-03 12:00:00,56.00000000000001,56.840250000000005,0.8402499999999975,0.0,0.0,80.795992352,0.0,0.0,-0.8402499999999975
2024-01-03 13:00:00,56.00000000000001,114.17699999999999,58.176999999999985,0.0,0.0,136.02039324799998,0.0,0.0,-58.176999999999985
2024-01-03 14:00:00,56.16000000000001,100.7268,44.566799999999986,0.0,0.0,178.42802092159997,0.0,0.0,-44.566799999999986
2024-01-03 15:00:00,56.37333333333334,76.6626,20.289266666666656,0.0,0.0,197.76547751039996,0.0,0.0,-20.289266666666656
2024-01-03 16:00:00,56.50666666666668,42.6168,0.0,13.889866666666684,0.0,183.206601367201,0.0,0.0,13.889866666666684
2024-01-03 17:00:00,56.53333333333334,0.0,0.0,56.53333333333334,0.0,123.96224634819808,0.0,0.0,56.53333333333334
2024-01-03 18:00:00,56.24,0.0,0.0,41.85768569101714,14.382314308982863,80.0,0.0,0.0,56.24
2024-01-03 19:00:00,56.16000000000001,0.0,0.0,0.0,50.0,80.0,0.0,6.160000000000011,56.16000000000001
2024-01-03 20:00:00,56.00000000000001,0.0,0.0,0.0,50.0,80.0,0.0,6.000000000000007,56.00000000000001
2024-01-03 21:00:00,56.00000000000001,0.0,0.0,0.0,50.0,80.0,0.0,6.000000000000007,56.00000000000001
2024-01-03 22:00:00,56.00000000000001,0.0,0.0,0.0,50.0,80.0,0.0,6.000000000000007,56.00000000000001
2024-01-03 23:00:00,56.00000000000001,0.0,0.0,0.0,50.0,80.0,0.0,6.000000000000007,56.00000000000001
2024-01-04 00:00:00,56.00000000000001,0.0,0.0,0.0,50.0,80.0,0.0,6.000000000000007,56.00000000000001
2024-01-04 01:00:00,56.00000000000001,0.0,0.0,0.0,50.0,80.0,0.0,6.000000000000007,56.00000000000001
2024-01-04 02:00:00,56.00000000000001,0.0,0.0,0.0,50.0,80.0,0.0,6.000000000000007,56.00000000000001
2024-01-04 03:00:00,56.00000000000001,0.0,0.0,0.0,50.0,80.0,0.0,6.000000000000007,56.00000000000001
2024-01-04 04:00:00,56.00000000000001,0.0,0.0,0.0,50.0,80.0,0.0,6.000000000000007,56.00000000000001
2024-01-04 05:00:00,56.00000000000001,0.0,0.0,0.0,50.0,80.0,0.0,6.000000000000007,56.00000000000001
2024-01-04 06:00:00,56.00000000000001,0.0,0.0,0.0,50.0,80.0,0.0,6.000000000000007,56.00000000000001
2024-01-04 07:00:00,56.00000000000001,0.0,0.0,0.0,50.0,80.0,0.0,6.000000000000007,56.00000000000001
2024-01-04 08:00:00,56.00000000000001,42.36315,0.0,0.0,13.63685000000001,80.0,0.0,0.0,13.63685000000001
2024-01-04 09:00:00,56.00000000000001,81.86760000000001,25.867600000000003,0.0,0.0,104.2766391296,0.0,0.0,-25.867600000000003
