datetime,load_mw,solar_gen_mw,bess_charge_mw,bess_discharge_mw,gas_gen_mw,soc_mwh,curtailed_mw,unserved_mw,net_load_mw
2024-01-01 00:00:00,56.00000000000001,0.0,0.0,56.00000000000001,0.0,240.6336929235362,0.0,0.0,56.00000000000001
2024-01-01 01:00:00,56.00000000000001,0.0,0.0,56.00000000000001,0.0,181.09773320386552,0.0,0.0,56.00000000000001
2024-01-01 02:00:00,56.00000000000001,0.0,0.0,56.00000000000001,0.0,121.41558328230491,0.0,0.0,56.00000000000001
2024-01-01 03:00:00,56.00000000000001,0.0,0.0,1.3258013282080017,40.0,120.0,0.0,14.674198671792006,56.00000000000001
2024-01-01 04:00:00,56.00000000000001,0.0,0.0,0.0,40.0,120.0,0.0,16.000000000000007,56.00000000000001
2024-01-01 05:00:00,56.00000000000001,0.0,0.0,0.0,40.0,120.0,0.0,16.000000000000007,56.00000000000001
2024-01-01 06:00:00,56.00000000000001,0.0,0.0,0.0,40.0,120.0,0.0,16.000000000000007,56.00000000000001
2024-01-01 07:00:00,56.00000000000001,0.0,0.0,0.0,40.0,120.0,0.0,16.000000000000007,56.00000000000001
2024-01-01 08:00:00,56.00000000000001,0.0,0.0,0.0,40.0,120.0,0.0,16.000000000000007,56.00000000000001
2024-01-01 09:00:00,56.00000000000001,1.045,0.0,0.0,40.0,120.0,0.0,14.955000000000005,54.955000000000005
2024-01-01 10:00:00,56.00000000000001,7.6406,0.0,0.0,40.0,120.0,0.0,8.359400000000008,48.35940000000001
2024-01-01 11:00:00,56.00000000000001,6.7424,0.0,0.0,40.0,120.0,0.0,9.25760000000001,49.25760000000001
2024-01-01 12:00:00,56.00000000000001,5.2909999999999995,0.0,0.0,40.0,120.0,0.0,10.70900000000001,50.70900000000001
2024-01-01 13:00:00,56.00000000000001,9.9794,0.0,0.0,40.0,120.0,0.0,6.020600000000009,46.02060000000001
2024-01-01 14:00:00,56.00000000000001,14.538,0.0,0.0,40.0,120.0,0.0,1.4620000000000033,41.462
2024-01-01 15:00:00,56.00000000000001,2.8286,0.0,0.0,40.0,120.0,0.0,13.171400000000006,53.171400000000006
2024-01-01 16:00:00,56.00000000000001,7.9264,0.0,0.0,40.0,120.0,0.0,8.073600000000006,48.073600000000006
2024-01-01 17:00:00,56.00000000000001,0.0,0.0,0.0,40.0,120.0,0.0,16.000000000000007,56.00000000000001
2024-01-01 18:00:00,56.00000000000001,0.0,0.0,0.0,40.0,120.0,0.0,16.000000000000007,56.00000000000001
2024-01-01 19:00:00,56.00000000000001,0.0,0.0,0.0,40.0,120.0,0.0,16.000000000000007,56.00000000000001
2024-01-01 20:00:00,56.00000000000001,0.0,0.0,0.0,40.0,120.0,0.0,16.000000000000007,56.00000000000001
2024-01-01 21:00:00,56.00000000000001,0.0,0.0,0.0,40.0,120.0,0.0,16.000000000000007,56.00000000000001
2024-01-01 22:00:00,56.00000000000001,0.0,0.0,0.0,40.0,120.0,0.0,16.000000000000007,56.00000000000001
